START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -4.7819070438077524E+00 -1.0509072857448516E+00  2.8591080102966488E+00
 -2.1259682625483314E+00  1.0689387777017259E+00  5.1463944185339674E+00
  2.1259682625483314E+00 -1.0689387777017259E+00 -5.1463944185339674E+00
 -4.7809093081185763E+00 -1.0568977560478803E+00 -2.8591080102966488E+00
  4.7809093081185763E+00  1.0568977560478803E+00  2.8591080102966488E+00
  1.0617369616626957E+00 -3.1784305843271654E+00  4.5745728164746380E+00
 -1.0617369616626957E+00  3.1784305843271654E+00 -4.5745728164746380E+00
  1.0628344709207893E+00  5.2996176050757873E+00 -1.7154648061779891E+00
 -1.0628344709207893E+00 -5.2996176050757873E+00  1.7154648061779891E+00
  4.7809093081185763E+00 -1.0642616706361909E+00  2.8591080102966488E+00
 -4.7809093081185763E+00  1.0642616706361909E+00 -2.8591080102966488E+00
  3.1881043184866975E+00 -3.7194756934790854E+00 -2.8591080102966488E+00
 -3.1881043184866975E+00  3.7194756934790854E+00  2.8591080102966488E+00
 -3.7193718935937161E+00  3.1899277470798086E+00  2.8591080102966488E+00
  3.7193718935937161E+00 -3.1899277470798086E+00 -2.8591080102966488E+00
  4.7819070438077524E+00 -1.0702521409392196E+00 -2.8591080102966488E+00
 -4.7819070438077524E+00  1.0702521409392196E+00  2.8591080102966488E+00
 -1.0622358295072838E+00  5.3025852461627521E+00 -1.7154648061779891E+00
  1.0622358295072838E+00 -5.3025852461627521E+00  1.7154648061779891E+00
  3.7187732521802102E+00 -4.2469131782400273E+00  5.7182160205932975E-01
 -3.7187732521802102E+00  4.2469131782400273E+00 -5.7182160205932975E-01
  1.0622358295072838E+00  5.3032118872576044E+00  1.7154648061779891E+00
 -1.0622358295072838E+00 -5.3032118872576044E+00 -1.7154648061779891E+00
 -3.1884036391934507E+00 -1.0513358754691662E+00  4.5745728164746380E+00
  3.1884036391934507E+00  1.0513358754691662E+00 -4.5745728164746380E+00
  1.0617369616626957E+00  3.1850476957250478E+00  4.5745728164746380E+00
 -1.0617369616626957E+00 -3.1850476957250478E+00 -4.5745728164746380E+00
  3.7189727993180455E+00 -4.2481112723006325E+00 -5.7182160205932975E-01
 -3.7189727993180455E+00  4.2481112723006325E+00  5.7182160205932975E-01
 -3.1868072620907686E+00  1.0602387987300592E+00 -4.5745728164746380E+00
  3.1868072620907686E+00 -1.0602387987300592E+00  4.5745728164746380E+00
 -3.1868072620907686E+00 -1.0609206279540120E+00 -4.5745728164746380E+00
  3.1868072620907686E+00  1.0609206279540120E+00  4.5745728164746380E+00
  4.2500408272872283E+00 -3.7173652318407502E+00  5.7182160205932975E-01
 -4.2500408272872283E+00  3.7173652318407502E+00 -5.7182160205932975E-01
 -4.2502403744250641E+00  3.7185633259013562E+00  5.7182160205932975E-01
  4.2502403744250641E+00 -3.7185633259013562E+00 -5.7182160205932975E-01
  1.0633333387653774E+00 -3.1880153368120117E+00 -4.5745728164746380E+00
 -1.0633333387653774E+00  3.1880153368120117E+00  4.5745728164746380E+00
 -1.0628344709207893E+00  5.3061795283445692E+00  1.7154648061779891E+00
  1.0628344709207893E+00 -5.3061795283445692E+00 -1.7154648061779891E+00
  3.1884036391934507E+00 -1.0698235512149050E+00 -4.5745728164746380E+00
 -3.1884036391934507E+00  1.0698235512149050E+00  4.5745728164746380E+00
 -1.5944013667345605E+00 -4.2364988403711017E+00  3.4309296123559783E+00
  1.5944013667345605E+00  4.2364988403711017E+00 -3.4309296123559783E+00
  5.3129750717769353E+00  1.0513634695337164E+00 -1.7154648061779891E+00
 -5.3129750717769353E+00 -1.0513634695337164E+00  1.7154648061779891E+00
 -5.3123764303634298E+00 -1.0549577517155335E+00 -1.7154648061779891E+00
  5.3123764303634298E+00  1.0549577517155335E+00  1.7154648061779891E+00
 -1.5932040839075492E+00  4.2409503020015489E+00 -3.4309296123559783E+00
  1.5932040839075492E+00 -4.2409503020015489E+00  3.4309296123559783E+00
  1.5945011403034781E+00  3.7056099366697812E+00 -4.0027512144153086E+00
 -1.5945011403034781E+00 -3.7056099366697812E+00  4.0027512144153086E+00
 -5.3123764303634298E+00  1.0662016749685377E+00 -1.7154648061779891E+00
  5.3123764303634298E+00 -1.0662016749685377E+00  1.7154648061779891E+00
  5.3129750717769353E+00 -1.0697959571503548E+00 -1.7154648061779891E+00
 -5.3129750717769353E+00  1.0697959571503548E+00  1.7154648061779891E+00
 -1.5932040839075492E+00 -4.2436874047347359E+00 -3.4309296123559783E+00
  1.5932040839075492E+00  4.2436874047347359E+00  3.4309296123559783E+00
 -1.5931043103386315E+00  3.7100613983002275E+00 -4.0027512144153086E+00
  1.5931043103386315E+00 -3.7100613983002275E+00  4.0027512144153086E+00
  4.2507392422696517E+00  1.5813400056573077E+00 -3.4309296123559783E+00
 -4.2507392422696517E+00 -1.5813400056573077E+00  3.4309296123559783E+00
 -4.2495419594426407E+00 -1.5885285700209419E+00 -3.4309296123559783E+00
  4.2495419594426407E+00  1.5885285700209419E+00  3.4309296123559783E+00
 -1.5931043103386315E+00 -3.7139965950940215E+00 -4.0027512144153086E+00
  1.5931043103386315E+00  3.7139965950940215E+00  4.0027512144153086E+00
 -3.7195714407315510E+00 -1.5814828688987457E+00  4.0027512144153086E+00
  3.7195714407315510E+00  1.5814828688987457E+00 -4.0027512144153086E+00
 -1.5944013667345605E+00  4.2481388663651831E+00  3.4309296123559783E+00
  1.5944013667345605E+00 -4.2481388663651831E+00 -3.4309296123559783E+00
  4.2495419594426407E+00 -1.5932105700051646E+00  3.4309296123559783E+00
 -4.2495419594426407E+00  1.5932105700051646E+00 -3.4309296123559783E+00
  3.7181746107667046E+00  1.5898695273229859E+00  4.0027512144153086E+00
 -3.7181746107667046E+00 -1.5898695273229859E+00 -4.0027512144153086E+00
 -3.7181746107667046E+00  1.5918696127031207E+00 -4.0027512144153086E+00
  3.7181746107667046E+00 -1.5918696127031207E+00  4.0027512144153086E+00
 -1.5945011403034781E+00  3.7184480567244678E+00  4.0027512144153086E+00
  1.5945011403034781E+00 -3.7184480567244678E+00 -4.0027512144153086E+00
 -4.2507392422696517E+00  1.6003991343687989E+00  3.4309296123559783E+00
  4.2507392422696517E+00 -1.6003991343687989E+00 -3.4309296123559783E+00
 -3.7195714407315510E+00  1.6002562711273609E+00  4.0027512144153086E+00
  3.7195714407315510E+00 -1.6002562711273609E+00 -4.0027512144153086E+00
  2.1258684889794139E+00  2.6436892660257016E+00 -4.5745728164746380E+00
 -2.1258684889794139E+00 -2.6436892660257016E+00  4.5745728164746380E+00
 -2.6571360640864321E+00 -2.1126574990829425E+00  4.5745728164746380E+00
  2.6571360640864321E+00  2.1126574990829425E+00 -4.5745728164746380E+00
 -2.1242721118767323E+00  2.6496245481996303E+00 -4.5745728164746380E+00
  2.1242721118767323E+00 -2.6496245481996303E+00  4.5745728164746380E+00
  2.6555396869837504E+00 -2.1200766018003536E+00  4.5745728164746380E+00
 -2.6555396869837504E+00  2.1200766018003536E+00 -4.5745728164746380E+00
  2.1254693947037437E+00  4.7672448808309849E+00 -2.2872864082373190E+00
 -2.1254693947037437E+00 -4.7672448808309849E+00  2.2872864082373190E+00
  2.1242721118767323E+00  2.6532740185105479E+00  4.5745728164746380E+00
 -2.1242721118767323E+00 -2.6532740185105479E+00 -4.5745728164746380E+00
 -2.6555396869837504E+00 -2.1222422515677888E+00 -4.5745728164746380E+00
  2.6555396869837504E+00  2.1222422515677888E+00  4.5745728164746380E+00
 -2.1258684889794139E+00  2.6592093006844766E+00  4.5745728164746380E+00
  2.1258684889794139E+00 -2.6592093006844766E+00 -4.5745728164746380E+00
 -2.1246712061524025E+00 -4.7720372570734071E+00 -2.2872864082373190E+00
  2.1246712061524025E+00  4.7720372570734071E+00  2.2872864082373190E+00
 -2.6571360640864321E+00  2.1296613542851999E+00  4.5745728164746380E+00
  2.6571360640864321E+00 -2.1296613542851999E+00 -4.5745728164746380E+00
 -2.1246712061524025E+00  4.7731801630049127E+00 -2.2872864082373190E+00
  2.1246712061524025E+00 -4.7731801630049127E+00  2.2872864082373190E+00
 -2.6569365169485972E+00 -3.7047251631566018E+00  3.4309296123559783E+00
  2.6569365169485972E+00  3.7047251631566018E+00 -3.4309296123559783E+00
 -4.7818072702388346E+00 -2.1120860461171902E+00  2.2872864082373190E+00
  4.7818072702388346E+00  2.1120860461171902E+00 -2.2872864082373190E+00
  4.7810090816874942E+00  2.1168784223596133E+00  2.2872864082373190E+00
 -4.7810090816874942E+00 -2.1168784223596133E+00 -2.2872864082373190E+00
  2.1254693947037437E+00 -4.7779725392473349E+00 -2.2872864082373190E+00
 -2.1254693947037437E+00  4.7779725392473349E+00  2.2872864082373190E+00
 -3.7194716671626336E+00 -2.6426616292710845E+00  3.4309296123559783E+00
  3.7194716671626336E+00  2.6426616292710845E+00 -3.4309296123559783E+00
 -2.6557392341215857E+00 -3.7119137275202361E+00 -3.4309296123559783E+00
  2.6557392341215857E+00  3.7119137275202361E+00  3.4309296123559783E+00
  2.6557392341215857E+00 -3.7121442658740129E+00  3.4309296123559783E+00
 -2.6557392341215857E+00  3.7121442658740129E+00 -3.4309296123559783E+00
  2.1250703004280731E+00  5.2999309256232143E+00  0.0000000000000000E+00
 -2.1250703004280731E+00 -5.2999309256232143E+00  0.0000000000000000E+00
 -4.7810090816874942E+00  2.1254404310085291E+00 -2.2872864082373190E+00
  4.7810090816874942E+00 -2.1254404310085291E+00  2.2872864082373190E+00
 -3.7182743843356221E+00 -2.6498501936347187E+00 -3.4309296123559783E+00
  3.7182743843356221E+00  2.6498501936347187E+00  3.4309296123559783E+00
 -4.7818072702388346E+00  2.1302328072509522E+00  2.2872864082373190E+00
  4.7818072702388346E+00 -2.1302328072509522E+00 -2.2872864082373190E+00
  3.7182743843356221E+00 -2.6530483730754595E+00  3.4309296123559783E+00
 -3.7182743843356221E+00  2.6530483730754595E+00 -3.4309296123559783E+00
  2.6569365169485972E+00 -3.7193328302376472E+00 -3.4309296123559783E+00
 -2.6569365169485972E+00  3.7193328302376472E+00  3.4309296123559783E+00
  2.1250703004280731E+00 -5.3058662077971421E+00  0.0000000000000000E+00
 -2.1250703004280731E+00  5.3058662077971421E+00  0.0000000000000000E+00
 -3.7194716671626336E+00  2.6602369374390937E+00  3.4309296123559783E+00
  3.7194716671626336E+00 -2.6602369374390937E+00 -3.4309296123559783E+00
 -5.3126757510701825E+00 -2.1137403239666606E+00  0.0000000000000000E+00
  5.3126757510701825E+00  2.1137403239666606E+00  0.0000000000000000E+00
 -9.9773568917606130E-04  5.9904703030287092E-03  5.7182160205932977E+00
  9.9773568917606130E-04 -5.9904703030287092E-03 -5.7182160205932977E+00
  2.6566371962418440E+00  4.7671020175895462E+00 -1.7154648061779891E+00
 -2.6566371962418440E+00 -4.7671020175895462E+00  1.7154648061779891E+00
 -5.3126757510701825E+00  2.1285785294014818E+00  0.0000000000000000E+00
  5.3126757510701825E+00 -2.1285785294014818E+00  0.0000000000000000E+00
  2.6560385548283385E+00  4.7706962997713633E+00  1.7154648061779891E+00
 -2.6560385548283385E+00 -4.7706962997713633E+00 -1.7154648061779891E+00
 -3.7192721200247982E+00 -3.7044394366737254E+00  2.2872864082373190E+00
  3.7192721200247982E+00  3.7044394366737254E+00 -2.2872864082373190E+00
  4.7817074966699176E+00  2.6429749498185111E+00 -1.7154648061779891E+00
 -4.7817074966699176E+00 -2.6429749498185111E+00  1.7154648061779891E+00
 -2.6560385548283385E+00  4.7745211203069564E+00 -1.7154648061779891E+00
  2.6560385548283385E+00 -4.7745211203069564E+00  1.7154648061779891E+00
  4.7811088552564120E+00  2.6465692320003282E+00  1.7154648061779891E+00
 -4.7811088552564120E+00 -2.6465692320003282E+00 -1.7154648061779891E+00
 -3.7184739314734574E+00 -3.7092318129161486E+00 -2.2872864082373190E+00
  3.7184739314734574E+00  3.7092318129161486E+00  2.2872864082373190E+00
  2.6566371962418440E+00 -4.7781154024887735E+00 -1.7154648061779891E+00
 -2.6566371962418440E+00  4.7781154024887735E+00  1.7154648061779891E+00
 -4.7811088552564120E+00  2.6563293347098500E+00 -1.7154648061779891E+00
  4.7811088552564120E+00 -2.6563293347098500E+00  1.7154648061779891E+00
  3.7184739314734574E+00 -3.7148261804781004E+00  2.2872864082373190E+00
 -3.7184739314734574E+00  3.7148261804781004E+00 -2.2872864082373190E+00
 -4.7817074966699176E+00  2.6599236168916671E+00  1.7154648061779891E+00
  4.7817074966699176E+00 -2.6599236168916671E+00 -1.7154648061779891E+00
  3.1876054506421099E+00  4.7681572484087136E+00  0.0000000000000000E+00
 -3.1876054506421099E+00 -4.7681572484087136E+00  0.0000000000000000E+00
  3.7192721200247982E+00 -3.7196185567205236E+00 -2.2872864082373190E+00
 -3.7192721200247982E+00  3.7196185567205236E+00  2.2872864082373190E+00
  2.1251700739969905E+00  5.2993318785929118E+00 -5.7182160205932975E-01
 -2.1251700739969905E+00 -5.2993318785929118E+00  5.7182160205932975E-01
  2.1249705268591557E+00  5.3005299726535169E+00  5.7182160205932975E-01
 -2.1249705268591557E+00 -5.3005299726535169E+00 -5.7182160205932975E-01
  4.7814081759631648E+00  3.1750619475804371E+00  0.0000000000000000E+00
 -4.7814081759631648E+00 -3.1750619475804371E+00  0.0000000000000000E+00
 -9.9773568917606130E-04 -5.2429938636798912E-01  5.7182160205932977E+00
  9.9773568917606130E-04  5.2429938636798912E-01 -5.7182160205932977E+00
 -5.3026983941784223E-01 -5.2485600312876394E-03 -5.7182160205932977E+00
  5.3026983941784223E-01  5.2485600312876394E-03  5.7182160205932977E+00
  3.1876054506421099E+00 -4.7770601716696062E+00  0.0000000000000000E+00
 -3.1876054506421099E+00  4.7770601716696062E+00  0.0000000000000000E+00
  5.3226531079619432E-01 -6.7323805747697791E-03 -5.7182160205932977E+00
 -5.3226531079619432E-01  6.7323805747697791E-03  5.7182160205932977E+00
  9.9773568917606130E-04 -5.3628032697404648E-01 -5.7182160205932977E+00
 -9.9773568917606130E-04  5.3628032697404648E-01  5.7182160205932977E+00
 -2.1249705268591557E+00  5.3052671607668396E+00 -5.7182160205932975E-01
  2.1249705268591557E+00 -5.3052671607668396E+00  5.7182160205932975E-01
  2.1251700739969905E+00 -5.3064652548274447E+00 -5.7182160205932975E-01
 -2.1251700739969905E+00  5.3064652548274447E+00  5.7182160205932975E-01
 -5.3127755246391004E+00 -2.1131412769363576E+00  5.7182160205932975E-01
  5.3127755246391004E+00  2.1131412769363576E+00 -5.7182160205932975E-01
 -5.3125759775012655E+00 -2.1143393709969636E+00 -5.7182160205932975E-01
  5.3125759775012655E+00  2.1143393709969636E+00  5.7182160205932975E-01
  4.7814081759631648E+00 -3.1884163324717760E+00  0.0000000000000000E+00
 -4.7814081759631648E+00  3.1884163324717760E+00  0.0000000000000000E+00
 -5.3125759775012655E+00  2.1279794823711788E+00 -5.7182160205932975E-01
  5.3125759775012655E+00 -2.1279794823711788E+00  5.7182160205932975E-01
 -3.7190725728869634E+00 -4.2359273874053489E+00  1.1436432041186595E+00
  3.7190725728869634E+00  4.2359273874053489E+00 -1.1436432041186595E+00
  5.3127755246391004E+00 -2.1291775764317848E+00 -5.7182160205932975E-01
 -5.3127755246391004E+00  2.1291775764317848E+00  5.7182160205932975E-01
 -4.2503401479939811E+00 -3.7048956204625902E+00  1.1436432041186595E+00
  4.2503401479939811E+00  3.7048956204625902E+00 -1.1436432041186595E+00
 -3.7186734786112927E+00 -4.2383235755265609E+00 -1.1436432041186595E+00
  3.7186734786112927E+00  4.2383235755265609E+00  1.1436432041186595E+00
  4.2499410537183113E+00  3.7072918085838014E+00  1.1436432041186595E+00
 -4.2499410537183113E+00 -3.7072918085838014E+00 -1.1436432041186595E+00
  2.6570362905175147E+00  3.1738362594552809E+00 -4.0027512144153086E+00
 -2.6570362905175147E+00 -3.1738362594552809E+00  4.0027512144153086E+00
 -3.7186734786112927E+00  4.2463141312097239E+00 -1.1436432041186595E+00
  3.7186734786112927E+00 -4.2463141312097239E+00  1.1436432041186595E+00
  3.1883038656245328E+00  2.6428044925125227E+00 -4.0027512144153086E+00
 -3.1883038656245328E+00 -2.6428044925125227E+00  4.0027512144153086E+00
  2.6568367433796793E+00  4.2356140668579227E+00 -2.8591080102966488E+00
 -2.6568367433796793E+00 -4.2356140668579227E+00  2.8591080102966488E+00
 -4.2499410537183113E+00  3.7167661848104476E+00 -1.1436432041186595E+00
  4.2499410537183113E+00 -3.7167661848104476E+00  1.1436432041186595E+00
 -3.7190725728869634E+00  4.2487103193309359E+00  1.1436432041186595E+00
  3.7190725728869634E+00 -4.2487103193309359E+00 -1.1436432041186595E+00
 -2.6556394605526683E+00  3.1812553621726920E+00 -4.0027512144153086E+00
  2.6556394605526683E+00 -3.1812553621726920E+00  4.0027512144153086E+00
 -2.6556394605526683E+00 -3.1822229178795212E+00 -4.0027512144153086E+00
  2.6556394605526683E+00  3.1822229178795212E+00  4.0027512144153086E+00
  4.2503401479939811E+00 -3.7191623729316587E+00 -1.1436432041186595E+00
 -4.2503401479939811E+00  3.7191623729316587E+00  1.1436432041186595E+00
  3.1869070356596865E+00  2.6511911509367629E+00  4.0027512144153086E+00
 -3.1869070356596865E+00 -2.6511911509367629E+00 -4.0027512144153086E+00
 -3.1869070356596865E+00  2.6517074157734153E+00 -4.0027512144153086E+00
  3.1869070356596865E+00 -2.6517074157734153E+00  4.0027512144153086E+00
 -3.1877052242110273E+00 -4.7675582013784110E+00  5.7182160205932975E-01
  3.1877052242110273E+00  4.7675582013784110E+00 -5.7182160205932975E-01
 -2.6558390076905032E+00 -4.2416045371609519E+00 -2.8591080102966488E+00
  2.6558390076905032E+00  4.2416045371609519E+00  2.8591080102966488E+00
  4.2506394687007338E+00  2.6425187660296459E+00 -2.8591080102966488E+00
 -4.2506394687007338E+00 -2.6425187660296459E+00  2.8591080102966488E+00
  3.1875056770731920E+00  4.7687562954390161E+00  5.7182160205932975E-01
 -3.1875056770731920E+00 -4.7687562954390161E+00 -5.7182160205932975E-01
  2.6558390076905032E+00 -4.2430331695753329E+00  2.8591080102966488E+00
 -2.6558390076905032E+00  4.2430331695753329E+00 -2.8591080102966488E+00
 -4.2496417330115586E+00 -2.6485092363326750E+00 -2.8591080102966488E+00
  4.2496417330115586E+00  2.6485092363326750E+00  2.8591080102966488E+00
  5.3026983941784223E-01 -5.2504129663973020E-01  5.7182160205932977E+00
 -5.3026983941784223E-01  5.2504129663973020E-01 -5.7182160205932977E+00
  5.3226531079619432E-01  5.2355747609624803E-01 -5.7182160205932977E+00
 -5.3226531079619432E-01 -5.2355747609624803E-01  5.7182160205932977E+00
  2.6570362905175147E+00 -3.1896420205969322E+00 -4.0027512144153086E+00
 -2.6570362905175147E+00  3.1896420205969322E+00  4.0027512144153086E+00
 -3.1883038656245328E+00  2.6600940741976555E+00  4.0027512144153086E+00
  3.1883038656245328E+00 -2.6600940741976555E+00 -4.0027512144153086E+00
  5.3026983941784223E-01  5.3553841670230540E-01  5.7182160205932977E+00
 -5.3026983941784223E-01 -5.3553841670230540E-01 -5.7182160205932977E+00
  4.7815079495320818E+00  3.1744629005501341E+00 -5.7182160205932975E-01
 -4.7815079495320818E+00 -3.1744629005501341E+00  5.7182160205932975E-01
  5.3226531079619432E-01 -5.3702223724578757E-01 -5.7182160205932977E+00
 -5.3226531079619432E-01  5.3702223724578757E-01  5.7182160205932977E+00
  4.7813084023942469E+00  3.1756609946107401E+00  5.7182160205932975E-01
 -4.7813084023942469E+00 -3.1756609946107401E+00 -5.7182160205932975E-01
